Sample	DB	gene	allele	coverage	depth	diffs	uncertainty	divergence	length	maxMAF	clusterid	seqid	annotation
reads	srst2	mdtN	mdtN.3003548.AP009048.4306556-4307588.3298	100.0	17.985	20snp		1.938	1032	0.25	623	1891	mdtN.3003548.AP009048.4306556_4307588.3298
reads	srst2	PmrE	PmrE.3003577.U00096.2098446-2099613.2116	100.0	14.131	36snp		3.085	1167	0.385	323	1123	PmrE.3003577.U00096.2098446_2099613.2116
reads	srst2	mdtL	mdtL.3001215.U00096.3891614-3892790.621	100.0	22.225	21snp		1.786	1176	0.1	621	1889	mdtL.3001215.U00096.3891614_3892790.621
reads	srst2	marA	marA.3000263.NC-007779.1621287-1621671.579	100.0	11.382	1snp		0.26	384	0.4	606	1874	marA.3000263.NC_007779.1621287_1621671.579
reads	srst2	cpxR	cpxR.3000831.NC-002695.4904931-4905630.142	100.0	21.654	4snp		0.572	699	0.083	489	1735	cpxR.3000831.NC_002695.4904931_4905630.142
reads	srst2	mdtP	mdtP.3003550.AP009048.4303042-4304509.3303	100.0	18.998	31snp	edge2.0	2.113	1467	0.182	625	1893	mdtP.3003550.AP009048.4303042_4304509.3303
reads	srst2	mdtO	mdtO.3003549.AP009048.4304505-4306557.3300	99.805	24.069	39snp4holes		1.904	2052	0.143	624	1892	mdtO.3003549.AP009048.4304505_4306557.3300
reads	srst2	gyrB-1	gyrB.3003303.AP009048.3760295-3762710.2063	100.0	23.879	21snp		0.87	2415	0.333	573	1835	gyrB.3003303.AP009048.3760295_3762710.2063
reads	srst2	gadE	gadE.3003834.NC-000913.3.3658365-3658893.3597	100.0	7.267			0.0	528	0.167	554	1815	gadE.3003834.NC_000913.3.3658365_3658893.3597
reads	srst2	rpoB	rpoB.3003288.NC-002695.4990140-4994169.2096	100.0	28.062	40snp		0.993	4029	0.12	760	2045	rpoB.3003288.NC_002695.4990140_4994169.2096
reads	srst2	gadX	gadX.3000508.NC-007779.3974604-3975429.615	100.0	18.258	17snp		2.061	825	0.333	556	1817	gadX.3000508.NC_007779.3974604_3975429.615
reads	srst2	rrsB+	rrnB.3003406.U00096.4166659-4168200.3237	100.0	161.224	5snp		0.324	1542	0.446	766	2050	rrnB.3003406.U00096.4166659_4168200.3237
reads	srst2	marR	marR.3003378.U00096.1619119-1619554.2097	100.0	8.319	10snp		2.299	435	0.143	607	1875	marR.3003378.U00096.1619119_1619554.2097
reads	srst2	mfd	mfd.3003844.NC-000913.3.1170517-1173964.3609	100.0	21.164	29snp		0.841	3447	0.25	661	1932	mfd.3003844.NC_000913.3.1170517_1173964.3609
reads	srst2	acrF	acrF.3000502.U00096.3415032-3418137.700	100.0	26.718	38snp		1.224	3105	0.133	393	1609	acrF.3000502.U00096.3415032_3418137.700
reads	srst2	acrE	acrE.3000499.U00096.3413863-3415021.333	100.0	24.426	14snp		1.209	1158	0.25	392	1608	acrE.3000499.U00096.3413863_3415021.333
reads	srst2	acrD	acrD.3000491.NC-007779.2586250-2589364.664	100.0	24.472	28snp		0.899	3114	0.097	391	1607	acrD.3000491.NC_007779.2586250_2589364.664
reads	srst2	acrS	acrS.3000656.U00096.3412802-3413465.551	100.0	18.086	8snp		1.207	663	0.1	397	1613	acrS.3000656.U00096.3412802_3413465.551
reads	srst2	acrR-2	acrR.3003807.NC-000913.3.485760-486408.3575	100.0	15.048	4snp		0.617	648	0.5	396	1612	acrR.3003807.NC_000913.3.485760_486408.3575
reads	srst2	baeS	baeS.3000829.AP009048.2165012-2166416.608	100.0	16.939	16snp		1.14	1404	0.292	434	1653	baeS.3000829.AP009048.2165012_2166416.608
reads	srst2	cysB	cysB.3003840.NC-000913.3.1333854-1334829.3604	100.0	17.814	6snp		0.615	975	0.071	490	1736	cysB.3003840.NC_000913.3.1333854_1334829.3604
reads	srst2	dfhr3b	dfhr3b.manually-added-AY162283-AAN85115.1-5616-6095	100.0	21.547			0.0	480	0.071	492	1738	dfhr3b.manually_added_AY162283_AAN85115.1_5616_6095
reads	srst2	H-NS	H-NS.3000676.NC-002695.1737553-1737967.218	100.0	43.86	4snp		0.966	414	0.055	204	579	H_NS.3000676.NC_002695.1737553_1737967.218
reads	srst2	evgS	evgS.3000833.U00096.2484373-2487967.178	100.0	19.171	89snp		2.476	3594	0.111	542	1799	evgS.3000833.U00096.2484373_2487967.178
reads	srst2	murA-12	murA.3003775.CP009072.1414817-1416077.3548	100.0	24.38	18snp		1.429	1260	0.091	690	1971	murA.3003775.CP009072.1414817_1416077.3548
reads	srst2	tet-	tetA.3000165.NC-020418.458865-460071.275	100.0	34.839	1snp		0.083	1206	0.379	794	2119	tetA.3000165.NC_020418.458865_460071.275
reads	srst2	tolC	tolC.3000237.FJ768952.0-1488.563	100.0	24.296	19snp		1.277	1488	0.071	837	2151	tolC.3000237.FJ768952.0_1488.563
reads	srst2	emrE-1	emrE.3000264.NC-007779.567537-567870.260	97.898	6.046	24snp7holes	edge0.0	7.362	333	0.111	536	1793	emrE.3000264.NC_007779.567537_567870.260
reads	srst2	parC-2	parC.3003941.NC-004337.2.3159154-3161413.3742	100.0	24.444	16snp		0.708	2259	0.125	727	2005	parC.3003941.NC_004337.2.3159154_3161413.3742
reads	srst2	parE-1	parE.3003316.NC-007779.3172159-3174052.2073	100.0	25.064	46snp		2.43	1893	0.2	731	2008	parE.3003316.NC_007779.3172159_3174052.2073
reads	srst2	Escherichia-coli-mutant	Escherichia-coli-mutant.3003890.HG738867.2934266-2935658.3667	100.0	25.79	9snp		0.647	1392	0.125	183	526	Escherichia_coli_mutant.3003890.HG738867.2934266_2935658.3667
reads	srst2	evgA	evgA.3000832.NC-002695.3211891-3212506.208	100.0	15.318	5snp		0.813	615	0.071	541	1798	evgA.3000832.NC_002695.3211891_3212506.208
reads	srst2	patA	patA.3000024.NC-000913.3.3219493-3220873.3692	100.0	19.319	2snp		0.145	1380	0.294	735	2012	patA.3000024.NC_000913.3.3219493_3220873.3692
reads	srst2	Escherichia-coli-mutant-1	Escherichia-coli-mutant.3003889.HG738867.2233288-2234647.3666	100.0	16.449	2snp		0.147	1359	0.267	184	525	Escherichia_coli_mutant.3003889.HG738867.2233288_2234647.3666
reads	srst2	mdtB	mdtB.3000793.U00096.2155262-2158385.215	100.0	23.027	33snp		1.057	3123	0.19	613	1881	mdtB.3000793.U00096.2155262_2158385.215
reads	srst2	emrB	emrB.3000074.U00096.2812615-2814154.20	100.0	21.063	3snp		0.195	1539	0.2	533	1790	emrB.3000074.U00096.2812615_2814154.20
reads	srst2	tetC	tetC.manually-added-J01830-AAB59095.1-2926-3519	100.0	24.077	2snp		0.337	594	0.125	812	2125	tetC.manually_added_J01830_AAB59095.1_2926_3519
reads	srst2	tetD	tetD.3000168.BX664015.204137-204554.417	100.0	24.158			0.0	417	0.059	813	2126	tetD.3000168.BX664015.204137_204554.417
reads	srst2	arnA-1	arnA.3002985.U00096.2368038-2370021.355	100.0	18.375	34snp		1.715	1983	0.333	425	1643	arnA.3002985.U00096.2368038_2370021.355
